# {"date": "2014-05-12T09:44:01.378000", "MAC": "98:D3:31:B2:11:57", "ChannelsOrder": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "ECG"]}
0	1	1	1	1	622
1	1	1	1	1	393
2	1	1	1	1	521
3	1	1	1	1	432
4	1	1	1	1	523
5	1	1	1	1	448
6	1	1	1	1	543
7	1	1	1	1	461
8	1	1	1	1	560
9	1	1	1	1	481
10	1	1	1	1	582
11	1	1	1	1	497
12	1	1	1	1	604
13	1	1	1	1	519
14	1	1	1	1	629
15	1	1	1	1	545
0	1	1	1	1	641
1	1	1	1	1	553
2	1	1	1	1	649
3	1	1	1	1	555
4	1	1	1	1	632
5	1	1	1	1	515
6	1	1	1	1	579
7	1	1	1	1	468
8	1	1	1	1	543
9	1	1	1	1	444
10	1	1	1	1	523
11	1	1	1	1	435
12	1	1	1	1	523
13	1	1	1	1	440
14	1	1	1	1	523
15	1	1	1	1	448
0	1	1	1	1	531
1	1	1	1	1	457
2	1	1	1	1	541
3	1	1	1	1	455
4	1	1	1	1	540
5	1	1	1	1	460
6	1	1	1	1	543
7	1	1	1	1	457
8	1	1	1	1	541
9	1	1	1	1	456
10	1	1	1	1	540
11	1	1	1	1	452
12	1	1	1	1	540
13	1	1	1	1	455
14	1	1	1	1	543
15	1	1	1	1	457
0	1	1	1	1	543
1	1	1	1	1	460
2	1	1	1	1	545
3	1	1	1	1	463
4	1	1	1	1	548
5	1	1	1	1	460
6	1	1	1	1	545
7	1	1	1	1	463
8	1	1	1	1	547
9	1	1	1	1	460
10	1	1	1	1	551
11	1	1	1	1	462
12	1	1	1	1	556
13	1	1	1	1	488
14	1	1	1	1	592
15	1	1	1	1	512
0	1	1	1	1	629
1	1	1	1	1	540
2	1	1	1	1	600
3	1	1	1	1	481
4	1	1	1	1	539
5	1	1	1	1	451
6	1	1	1	1	532
7	1	1	1	1	444
8	1	1	1	1	534
9	1	1	1	1	438
10	1	1	1	1	472
11	1	1	1	1	455
12	1	1	1	1	954
13	1	1	1	1	1021
14	1	1	1	1	1021
15	1	1	1	1	272
0	1	1	1	1	499
1	1	1	1	1	511
2	1	1	1	1	480
3	1	1	1	1	451
4	1	1	1	1	526
5	1	1	1	1	448
6	1	1	1	1	540
7	1	1	1	1	462
8	1	1	1	1	558
9	1	1	1	1	476
10	1	1	1	1	568
11	1	1	1	1	500
12	1	1	1	1	591
13	1	1	1	1	518
14	1	1	1	1	620
15	1	1	1	1	547
0	1	1	1	1	639
1	1	1	1	1	565
2	1	1	1	1	655
3	1	1	1	1	568
4	1	1	1	1	647
5	1	1	1	1	542
6	1	1	1	1	603
7	1	1	1	1	487
8	1	1	1	1	551
9	1	1	1	1	449
10	1	1	1	1	524
11	1	1	1	1	435
12	1	1	1	1	519
13	1	1	1	1	435
