# {"date": "2014-05-05T11:05:08.632000", "MAC": "98:D3:31:B2:11:57", "ChannelsOrder": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "ECG"]}
0	1	1	1	1	568
1	1	1	1	1	524
2	1	1	1	1	600
3	1	1	1	1	550
4	1	1	1	1	583
5	1	1	1	1	508
6	1	1	1	1	529
7	1	1	1	1	479
8	1	1	1	1	524
9	1	1	1	1	480
10	1	1	1	1	524
11	1	1	1	1	479
12	1	1	1	1	478
13	1	1	1	1	401
14	1	1	1	1	721
15	1	1	1	1	1021
0	1	1	1	1	1021
1	1	1	1	1	664
2	1	1	1	1	280
3	1	1	1	1	608
4	1	1	1	1	492
5	1	1	1	1	472
6	1	1	1	1	531
7	1	1	1	1	476
8	1	1	1	1	535
9	1	1	1	1	487
10	1	1	1	1	551
11	1	1	1	1	497
12	1	1	1	1	563
13	1	1	1	1	531
14	1	1	1	1	583
15	1	1	1	1	543
0	1	1	1	1	614
1	1	1	1	1	579
2	1	1	1	1	652
3	1	1	1	1	609
4	1	1	1	1	684
5	1	1	1	1	633
6	1	1	1	1	697
7	1	1	1	1	636
8	1	1	1	1	668
9	1	1	1	1	574
10	1	1	1	1	588
11	1	1	1	1	492
12	1	1	1	1	521
13	1	1	1	1	454
14	1	1	1	1	499
15	1	1	1	1	444
0	1	1	1	1	492
1	1	1	1	1	439
2	1	1	1	1	496
3	1	1	1	1	446
4	1	1	1	1	504
5	1	1	1	1	459
6	1	1	1	1	513
7	1	1	1	1	456
8	1	1	1	1	513
9	1	1	1	1	460
10	1	1	1	1	511
11	1	1	1	1	457
12	1	1	1	1	508
13	1	1	1	1	451
14	1	1	1	1	507
15	1	1	1	1	457
0	1	1	1	1	513
1	1	1	1	1	457
2	1	1	1	1	511
3	1	1	1	1	463
4	1	1	1	1	513
5	1	1	1	1	467
6	1	1	1	1	512
7	1	1	1	1	463
8	1	1	1	1	516
9	1	1	1	1	467
10	1	1	1	1	523
11	1	1	1	1	467
12	1	1	1	1	519
13	1	1	1	1	472
14	1	1	1	1	523
15	1	1	1	1	472
0	1	1	1	1	527
1	1	1	1	1	478
2	1	1	1	1	533
3	1	1	1	1	487
4	1	1	1	1	536
5	1	1	1	1	488
6	1	1	1	1	539
7	1	1	1	1	483
8	1	1	1	1	536
9	1	1	1	1	487
10	1	1	1	1	537
11	1	1	1	1	499
12	1	1	1	1	568
13	1	1	1	1	521
14	1	1	1	1	595
15	1	1	1	1	531
0	1	1	1	1	564
1	1	1	1	1	481
2	1	1	1	1	518
3	1	1	1	1	470
4	1	1	1	1	508
5	1	1	1	1	455
6	1	1	1	1	515
7	1	1	1	1	459
8	1	1	1	1	451
9	1	1	1	1	423
10	1	1	1	1	864
11	1	1	1	1	1021
12	1	1	1	1	1021
13	1	1	1	1	388
14	1	1	1	1	409
15	1	1	1	1	572
0	1	1	1	1	473
1	1	1	1	1	476
2	1	1	1	1	529
3	1	1	1	1	473
4	1	1	1	1	536
5	1	1	1	1	492
6	1	1	1	1	553
7	1	1	1	1	511
8	1	1	1	1	575
9	1	1	1	1	527
10	1	1	1	1	591
11	1	1	1	1	551
12	1	1	1	1	620
13	1	1	1	1	575
14	1	1	1	1	647
15	1	1	1	1	611
0	1	1	1	1	675
1	1	1	1	1	635
2	1	1	1	1	695
3	1	1	1	1	636
4	1	1	1	1	664
5	1	1	1	1	566
6	1	1	1	1	575
7	1	1	1	1	491
8	1	1	1	1	518
9	1	1	1	1	448
10	1	1	1	1	494
11	1	1	1	1	444
12	1	1	1	1	486
13	1	1	1	1	438
14	1	1	1	1	487
15	1	1	1	1	448
0	1	1	1	1	499
1	1	1	1	1	462
2	1	1	1	1	508
3	1	1	1	1	472
4	1	1	1	1	518
5	1	1	1	1	476
6	1	1	1	1	515
7	1	1	1	1	476
8	1	1	1	1	518
9	1	1	1	1	480
10	1	1	1	1	510
11	1	1	1	1	473
12	1	1	1	1	515
13	1	1	1	1	472
14	1	1	1	1	513
15	1	1	1	1	467
0	1	1	1	1	510
1	1	1	1	1	470
2	1	1	1	1	508
3	1	1	1	1	467
4	1	1	1	1	512
5	1	1	1	1	472
6	1	1	1	1	513
7	1	1	1	1	476
8	1	1	1	1	513
9	1	1	1	1	473
10	1	1	1	1	519
11	1	1	1	1	475
12	1	1	1	1	515
13	1	1	1	1	483
14	1	1	1	1	519
15	1	1	1	1	486
0	1	1	1	1	523
1	1	1	1	1	486
2	1	1	1	1	523
3	1	1	1	1	480
4	1	1	1	1	523
5	1	1	1	1	483
6	1	1	1	1	525
7	1	1	1	1	483
8	1	1	1	1	535
9	1	1	1	1	518
10	1	1	1	1	563
11	1	1	1	1	545
12	1	1	1	1	593
13	1	1	1	1	536
14	1	1	1	1	536
15	1	1	1	1	480
0	1	1	1	1	516
1	1	1	1	1	478
2	1	1	1	1	519
3	1	1	1	1	478
4	1	1	1	1	519
5	1	1	1	1	447
6	1	1	1	1	435
7	1	1	1	1	588
8	1	1	1	1	1021
9	1	1	1	1	1021
10	1	1	1	1	876
11	1	1	1	1	198
12	1	1	1	1	624
13	1	1	1	1	472
14	1	1	1	1	494
15	1	1	1	1	494
0	1	1	1	1	515
1	1	1	1	1	496
2	1	1	1	1	531
3	1	1	1	1	502
4	1	1	1	1	548
5	1	1	1	1	529
6	1	1	1	1	582
7	1	1	1	1	561
8	1	1	1	1	600
9	1	1	1	1	575
10	1	1	1	1	630
11	1	1	1	1	606
12	1	1	1	1	658
13	1	1	1	1	635
14	1	1	1	1	687
15	1	1	1	1	652
0	1	1	1	1	694
1	1	1	1	1	639
2	1	1	1	1	639
3	1	1	1	1	563
4	1	1	1	1	560
5	1	1	1	1	496
6	1	1	1	1	519
7	1	1	1	1	472
8	1	1	1	1	504
9	1	1	1	1	465
10	1	1	1	1	496
11	1	1	1	1	460
12	1	1	1	1	503
13	1	1	1	1	467
14	1	1	1	1	510
15	1	1	1	1	470
0	1	1	1	1	510
1	1	1	1	1	484
2	1	1	1	1	519
3	1	1	1	1	484
4	1	1	1	1	527
5	1	1	1	1	492
6	1	1	1	1	519
7	1	1	1	1	484
8	1	1	1	1	513
9	1	1	1	1	475
10	1	1	1	1	507
11	1	1	1	1	470
12	1	1	1	1	505
13	1	1	1	1	467
14	1	1	1	1	504
15	1	1	1	1	468
