# {"date": "2014-05-12T09:39:06.604000", "MAC": "98:D3:31:B2:11:57", "ChannelsOrder": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "ECG"]}
15	1	1	1	1	526
0	1	1	1	1	531
1	1	1	1	1	460
2	1	1	1	1	473
3	1	1	1	1	434
4	1	1	1	1	476
5	1	1	1	1	432
6	1	1	1	1	472
7	1	1	1	1	396
8	1	1	1	1	428
9	1	1	1	1	601
10	1	1	1	1	1021
11	1	1	1	1	1021
12	1	1	1	1	591
13	1	1	1	1	207
14	1	1	1	1	588
15	1	1	1	1	390
0	1	1	1	1	467
1	1	1	1	1	432
2	1	1	1	1	473
3	1	1	1	1	441
4	1	1	1	1	487
5	1	1	1	1	455
6	1	1	1	1	505
7	1	1	1	1	473
8	1	1	1	1	531
9	1	1	1	1	504
10	1	1	1	1	560
11	1	1	1	1	529
12	1	1	1	1	592
13	1	1	1	1	562
14	1	1	1	1	615
15	1	1	1	1	571
0	1	1	1	1	620
1	1	1	1	1	563
2	1	1	1	1	590
3	1	1	1	1	512
4	1	1	1	1	527
5	1	1	1	1	459
6	1	1	1	1	487
7	1	1	1	1	431
8	1	1	1	1	472
9	1	1	1	1	420
10	1	1	1	1	473
11	1	1	1	1	432
12	1	1	1	1	483
13	1	1	1	1	435
14	1	1	1	1	487
15	1	1	1	1	446
0	1	1	1	1	492
1	1	1	1	1	445
2	1	1	1	1	496
3	1	1	1	1	448
4	1	1	1	1	495
5	1	1	1	1	448
6	1	1	1	1	495
7	1	1	1	1	444
8	1	1	1	1	492
9	1	1	1	1	454
10	1	1	1	1	531
11	1	1	1	1	495
12	1	1	1	1	574
13	1	1	1	1	529
14	1	1	1	1	542
15	1	1	1	1	455
0	1	1	1	1	478
1	1	1	1	1	427
2	1	1	1	1	473
3	1	1	1	1	422
4	1	1	1	1	472
5	1	1	1	1	376
6	1	1	1	1	432
7	1	1	1	1	624
8	1	1	1	1	1021
9	1	1	1	1	1021
10	1	1	1	1	487
11	1	1	1	1	216
12	1	1	1	1	587
13	1	1	1	1	368
14	1	1	1	1	467
15	1	1	1	1	414
0	1	1	1	1	467
1	1	1	1	1	425
2	1	1	1	1	487
3	1	1	1	1	443
4	1	1	1	1	508
5	1	1	1	1	467
6	1	1	1	1	536
7	1	1	1	1	497
8	1	1	1	1	568
9	1	1	1	1	529
10	1	1	1	1	598
11	1	1	1	1	555
12	1	1	1	1	619
13	1	1	1	1	563
14	1	1	1	1	623
15	1	1	1	1	553
0	1	1	1	1	597
1	1	1	1	1	508
2	1	1	1	1	536
3	1	1	1	1	463
4	1	1	1	1	504
5	1	1	1	1	444
6	1	1	1	1	499
7	1	1	1	1	444
8	1	1	1	1	504
9	1	1	1	1	451
10	1	1	1	1	510
11	1	1	1	1	460
12	1	1	1	1	518
13	1	1	1	1	463
14	1	1	1	1	521
15	1	1	1	1	457
0	1	1	1	1	512
1	1	1	1	1	455
2	1	1	1	1	515
3	1	1	1	1	463
4	1	1	1	1	511
5	1	1	1	1	460
6	1	1	1	1	512
7	1	1	1	1	450
8	1	1	1	1	515
9	1	1	1	1	473
10	1	1	1	1	545
11	1	1	1	1	510
12	1	1	1	1	598
13	1	1	1	1	536
14	1	1	1	1	563
15	1	1	1	1	463
0	1	1	1	1	511
1	1	1	1	1	440
2	1	1	1	1	504
3	1	1	1	1	446
4	1	1	1	1	497
5	1	1	1	1	387
6	1	1	1	1	492
7	1	1	1	1	758
8	1	1	1	1	1021
9	1	1	1	1	1021
10	1	1	1	1	344
11	1	1	1	1	356
12	1	1	1	1	592
13	1	1	1	1	391
14	1	1	1	1	524
15	1	1	1	1	440
0	1	1	1	1	508
1	1	1	1	1	462
2	1	1	1	1	524
3	1	1	1	1	480
4	1	1	1	1	550
5	1	1	1	1	499
6	1	1	1	1	574
7	1	1	1	1	524
8	1	1	1	1	605
9	1	1	1	1	553
10	1	1	1	1	637
11	1	1	1	1	574
12	1	1	1	1	655
13	1	1	1	1	591
14	1	1	1	1	657
15	1	1	1	1	580
0	1	1	1	1	630
1	1	1	1	1	535
2	1	1	1	1	587
3	1	1	1	1	499
4	1	1	1	1	553
5	1	1	1	1	475
6	1	1	1	1	545
7	1	1	1	1	476
8	1	1	1	1	542
9	1	1	1	1	483
10	1	1	1	1	551
11	1	1	1	1	491
12	1	1	1	1	547
13	1	1	1	1	486
14	1	1	1	1	551
15	1	1	1	1	483
0	1	1	1	1	553
1	1	1	1	1	492
2	1	1	1	1	547
3	1	1	1	1	483
4	1	1	1	1	551
5	1	1	1	1	481
6	1	1	1	1	548
7	1	1	1	1	484
8	1	1	1	1	552
9	1	1	1	1	519
10	1	1	1	1	608
11	1	1	1	1	556
12	1	1	1	1	615
13	1	1	1	1	521
14	1	1	1	1	547
15	1	1	1	1	463
0	1	1	1	1	536
1	1	1	1	1	467
2	1	1	1	1	529
3	1	1	1	1	452
4	1	1	1	1	467
5	1	1	1	1	480
6	1	1	1	1	952
7	1	1	1	1	1021
8	1	1	1	1	1021
9	1	1	1	1	275
10	1	1	1	1	472
11	1	1	1	1	511
12	1	1	1	1	504
13	1	1	1	1	463
14	1	1	1	1	534
15	1	1	1	1	462
0	1	1	1	1	548
1	1	1	1	1	483
2	1	1	1	1	561
3	1	1	1	1	504
4	1	1	1	1	593
5	1	1	1	1	525
6	1	1	1	1	617
7	1	1	1	1	556
8	1	1	1	1	647
9	1	1	1	1	585
10	1	1	1	1	671
11	1	1	1	1	588
12	1	1	1	1	673
13	1	1	1	1	591
14	1	1	1	1	649
15	1	1	1	1	543
0	1	1	1	1	601
1	1	1	1	1	500
2	1	1	1	1	560
3	1	1	1	1	480
4	1	1	1	1	547
5	1	1	1	1	470
6	1	1	1	1	547
7	1	1	1	1	478
8	1	1	1	1	553
9	1	1	1	1	482
10	1	1	1	1	560
11	1	1	1	1	483
12	1	1	1	1	560
13	1	1	1	1	487
14	1	1	1	1	558
15	1	1	1	1	478
0	1	1	1	1	563
1	1	1	1	1	481
2	1	1	1	1	558
3	1	1	1	1	480
4	1	1	1	1	559
5	1	1	1	1	480
6	1	1	1	1	551
7	1	1	1	1	476
8	1	1	1	1	577
9	1	1	1	1	507
10	1	1	1	1	625
11	1	1	1	1	540
12	1	1	1	1	611
13	1	1	1	1	491
14	1	1	1	1	547
15	1	1	1	1	467
0	1	1	1	1	537
1	1	1	1	1	455
2	1	1	1	1	543
3	1	1	1	1	423
4	1	1	1	1	503
5	1	1	1	1	657
6	1	1	1	1	1021
7	1	1	1	1	1021
8	1	1	1	1	655
9	1	1	1	1	223
10	1	1	1	1	639
11	1	1	1	1	423
12	1	1	1	1	536
13	1	1	1	1	460
14	1	1	1	1	543
15	1	1	1	1	472
0	1	1	1	1	555
1	1	1	1	1	483
2	1	1	1	1	575
3	1	1	1	1	510
4	1	1	1	1	604
5	1	1	1	1	532
6	1	1	1	1	635
7	1	1	1	1	563
8	1	1	1	1	665
9	1	1	1	1	583
10	1	1	1	1	679
11	1	1	1	1	588
12	1	1	1	1	679
13	1	1	1	1	579
14	1	1	1	1	652
15	1	1	1	1	536
0	1	1	1	1	607
1	1	1	1	1	497
2	1	1	1	1	574
3	1	1	1	1	483
4	1	1	1	1	561
5	1	1	1	1	480
6	1	1	1	1	564
7	1	1	1	1	481
8	1	1	1	1	568
9	1	1	1	1	486
10	1	1	1	1	575
11	1	1	1	1	489
12	1	1	1	1	575
13	1	1	1	1	492
14	1	1	1	1	575
15	1	1	1	1	487
0	1	1	1	1	574
1	1	1	1	1	483
2	1	1	1	1	572
3	1	1	1	1	483
4	1	1	1	1	568
5	1	1	1	1	483
6	1	1	1	1	568
7	1	1	1	1	479
8	1	1	1	1	566
9	1	1	1	1	495
10	1	1	1	1	611
11	1	1	1	1	542
12	1	1	1	1	655
13	1	1	1	1	550
14	1	1	1	1	600
15	1	1	1	1	480
0	1	1	1	1	560
1	1	1	1	1	467
2	1	1	1	1	555
3	1	1	1	1	464
4	1	1	1	1	527
5	1	1	1	1	403
6	1	1	1	1	639
7	1	1	1	1	1009
8	1	1	1	1	1021
9	1	1	1	1	891
10	1	1	1	1	248
11	1	1	1	1	527
12	1	1	1	1	543
13	1	1	1	1	417
14	1	1	1	1	548
15	1	1	1	1	440
0	1	1	1	1	548
1	1	1	1	1	462
2	1	1	1	1	563
3	1	1	1	1	483
4	1	1	1	1	583
5	1	1	1	1	504
6	1	1	1	1	609
7	1	1	1	1	534
8	1	1	1	1	639
9	1	1	1	1	556
10	1	1	1	1	663
11	1	1	1	1	573
12	1	1	1	1	678
13	1	1	1	1	582
14	1	1	1	1	678
15	1	1	1	1	564
0	1	1	1	1	639
1	1	1	1	1	516
2	1	1	1	1	585
3	1	1	1	1	478
4	1	1	1	1	558
5	1	1	1	1	459
6	1	1	1	1	552
7	1	1	1	1	463
8	1	1	1	1	560
9	1	1	1	1	468
10	1	1	1	1	563
11	1	1	1	1	472
12	1	1	1	1	571
13	1	1	1	1	476
14	1	1	1	1	569
15	1	1	1	1	476
0	1	1	1	1	568
1	1	1	1	1	472
2	1	1	1	1	566
3	1	1	1	1	467
4	1	1	1	1	560
5	1	1	1	1	463
6	1	1	1	1	560
7	1	1	1	1	463
8	1	1	1	1	558
9	1	1	1	1	463
10	1	1	1	1	558
11	1	1	1	1	460
12	1	1	1	1	559
13	1	1	1	1	479
14	1	1	1	1	600
15	1	1	1	1	515
0	1	1	1	1	641
1	1	1	1	1	545
2	1	1	1	1	619
3	1	1	1	1	489
4	1	1	1	1	559
5	1	1	1	1	455
6	1	1	1	1	550
7	1	1	1	1	451
8	1	1	1	1	550
9	1	1	1	1	413
10	1	1	1	1	497
11	1	1	1	1	619
12	1	1	1	1	1021
13	1	1	1	1	1021
14	1	1	1	1	696
15	1	1	1	1	196
0	1	1	1	1	659
1	1	1	1	1	400
2	1	1	1	1	531
3	1	1	1	1	447
4	1	1	1	1	537
5	1	1	1	1	455
6	1	1	1	1	560
7	1	1	1	1	469
8	1	1	1	1	579
9	1	1	1	1	493
10	1	1	1	1	608
11	1	1	1	1	519
12	1	1	1	1	636
13	1	1	1	1	543
14	1	1	1	1	659
15	1	1	1	1	563
0	1	1	1	1	679
1	1	1	1	1	572
2	1	1	1	1	684
3	1	1	1	1	574
4	1	1	1	1	665
5	1	1	1	1	531
6	1	1	1	1	614
7	1	1	1	1	491
8	1	1	1	1	572
9	1	1	1	1	460
10	1	1	1	1	558
11	1	1	1	1	455
12	1	1	1	1	555
13	1	1	1	1	459
14	1	1	1	1	563
15	1	1	1	1	465
0	1	1	1	1	568
1	1	1	1	1	467
2	1	1	1	1	572
3	1	1	1	1	468
4	1	1	1	1	569
5	1	1	1	1	468
6	1	1	1	1	568
7	1	1	1	1	467
8	1	1	1	1	572
9	1	1	1	1	463
10	1	1	1	1	566
11	1	1	1	1	460
12	1	1	1	1	556
13	1	1	1	1	460
14	1	1	1	1	561
15	1	1	1	1	457
0	1	1	1	1	567
1	1	1	1	1	460
2	1	1	1	1	563
3	1	1	1	1	462
4	1	1	1	1	564
5	1	1	1	1	468
6	1	1	1	1	592
7	1	1	1	1	505
8	1	1	1	1	621
9	1	1	1	1	539
10	1	1	1	1	639
11	1	1	1	1	508
12	1	1	1	1	571
13	1	1	1	1	449
14	1	1	1	1	551
15	1	1	1	1	446
0	1	1	1	1	556
1	1	1	1	1	444
2	1	1	1	1	499
3	1	1	1	1	422
4	1	1	1	1	852
5	1	1	1	1	1021
6	1	1	1	1	1021
7	1	1	1	1	367
8	1	1	1	1	433
9	1	1	1	1	513
10	1	1	1	1	499
11	1	1	1	1	439
12	1	1	1	1	540
13	1	1	1	1	436
14	1	1	1	1	553
15	1	1	1	1	451
0	1	1	1	1	563
1	1	1	1	1	468
2	1	1	1	1	591
3	1	1	1	1	496
4	1	1	1	1	622
5	1	1	1	1	518
6	1	1	1	1	646
7	1	1	1	1	555
8	1	1	1	1	668
9	1	1	1	1	564
10	1	1	1	1	686
11	1	1	1	1	571
12	1	1	1	1	679
13	1	1	1	1	550
14	1	1	1	1	633
15	1	1	1	1	500
0	1	1	1	1	593
1	1	1	1	1	466
2	1	1	1	1	560
3	1	1	1	1	448
4	1	1	1	1	558
5	1	1	1	1	449
6	1	1	1	1	568
7	1	1	1	1	459
8	1	1	1	1	572
9	1	1	1	1	465
10	1	1	1	1	583
11	1	1	1	1	460
12	1	1	1	1	575
13	1	1	1	1	463
14	1	1	1	1	574
15	1	1	1	1	460
0	1	1	1	1	568
1	1	1	1	1	455
2	1	1	1	1	560
3	1	1	1	1	455
4	1	1	1	1	567
5	1	1	1	1	455
6	1	1	1	1	564
7	1	1	1	1	459
8	1	1	1	1	563
9	1	1	1	1	457
10	1	1	1	1	560
11	1	1	1	1	455
12	1	1	1	1	569
13	1	1	1	1	455
14	1	1	1	1	569
15	1	1	1	1	467
0	1	1	1	1	591
1	1	1	1	1	502
2	1	1	1	1	619
3	1	1	1	1	531
4	1	1	1	1	635
5	1	1	1	1	502
6	1	1	1	1	574
7	1	1	1	1	454
8	1	1	1	1	564
9	1	1	1	1	448
10	1	1	1	1	560
11	1	1	1	1	448
12	1	1	1	1	496
13	1	1	1	1	427
14	1	1	1	1	857
15	1	1	1	1	1021
0	1	1	1	1	1021
1	1	1	1	1	409
2	1	1	1	1	385
3	1	1	1	1	519
4	1	1	1	1	511
5	1	1	1	1	441
6	1	1	1	1	550
7	1	1	1	1	443
8	1	1	1	1	572
9	1	1	1	1	455
10	1	1	1	1	587
11	1	1	1	1	475
12	1	1	1	1	599
13	1	1	1	1	504
14	1	1	1	1	632
15	1	1	1	1	527
0	1	1	1	1	659
1	1	1	1	1	551
2	1	1	1	1	691
3	1	1	1	1	575
4	1	1	1	1	696
5	1	1	1	1	579
6	1	1	1	1	684
7	1	1	1	1	543
8	1	1	1	1	630
9	1	1	1	1	499
10	1	1	1	1	593
11	1	1	1	1	455
12	1	1	1	1	556
13	1	1	1	1	448
14	1	1	1	1	558
15	1	1	1	1	449
0	1	1	1	1	567
1	1	1	1	1	446
2	1	1	1	1	568
3	1	1	1	1	454
4	1	1	1	1	558
5	1	1	1	1	451
6	1	1	1	1	567
7	1	1	1	1	448
8	1	1	1	1	563
9	1	1	1	1	444
10	1	1	1	1	550
11	1	1	1	1	447
12	1	1	1	1	558
13	1	1	1	1	444
14	1	1	1	1	560
15	1	1	1	1	441
0	1	1	1	1	560
1	1	1	1	1	441
2	1	1	1	1	556
3	1	1	1	1	439
4	1	1	1	1	560
5	1	1	1	1	443
6	1	1	1	1	568
7	1	1	1	1	441
8	1	1	1	1	558
9	1	1	1	1	454
10	1	1	1	1	591
11	1	1	1	1	481
12	1	1	1	1	622
13	1	1	1	1	513
14	1	1	1	1	620
15	1	1	1	1	480
0	1	1	1	1	572
1	1	1	1	1	438
2	1	1	1	1	551
3	1	1	1	1	432
4	1	1	1	1	551
5	1	1	1	1	419
6	1	1	1	1	486
7	1	1	1	1	448
8	1	1	1	1	975
9	1	1	1	1	1021
10	1	1	1	1	1021
11	1	1	1	1	231
12	1	1	1	1	491
13	1	1	1	1	481
14	1	1	1	1	505
15	1	1	1	1	432
0	1	1	1	1	541
1	1	1	1	1	432
2	1	1	1	1	558
3	1	1	1	1	448
4	1	1	1	1	579
5	1	1	1	1	471
6	1	1	1	1	600
7	1	1	1	1	496
8	1	1	1	1	632
9	1	1	1	1	523
10	1	1	1	1	662
11	1	1	1	1	551
12	1	1	1	1	681
13	1	1	1	1	561
14	1	1	1	1	689
15	1	1	1	1	559
0	1	1	1	1	673
1	1	1	1	1	531
2	1	1	1	1	632
3	1	1	1	1	483
4	1	1	1	1	584
5	1	1	1	1	451
6	1	1	1	1	563
7	1	1	1	1	441
8	1	1	1	1	561
9	1	1	1	1	440
10	1	1	1	1	563
11	1	1	1	1	444
12	1	1	1	1	568
13	1	1	1	1	450
14	1	1	1	1	572
15	1	1	1	1	456
0	1	1	1	1	575
1	1	1	1	1	455
2	1	1	1	1	572
3	1	1	1	1	454
4	1	1	1	1	571
5	1	1	1	1	451
6	1	1	1	1	568
7	1	1	1	1	448
8	1	1	1	1	568
9	1	1	1	1	448
10	1	1	1	1	568
11	1	1	1	1	451
12	1	1	1	1	572
13	1	1	1	1	448
14	1	1	1	1	569
15	1	1	1	1	449
0	1	1	1	1	571
1	1	1	1	1	451
2	1	1	1	1	596
3	1	1	1	1	496
4	1	1	1	1	624
5	1	1	1	1	527
6	1	1	1	1	652
7	1	1	1	1	504
8	1	1	1	1	598
9	1	1	1	1	446
10	1	1	1	1	560
11	1	1	1	1	439
12	1	1	1	1	560
13	1	1	1	1	435
14	1	1	1	1	521
15	1	1	1	1	387
0	1	1	1	1	723
1	1	1	1	1	1021
2	1	1	1	1	1021
3	1	1	1	1	686
4	1	1	1	1	287
5	1	1	1	1	519
6	1	1	1	1	513
7	1	1	1	1	403
8	1	1	1	1	545
9	1	1	1	1	415
10	1	1	1	1	555
11	1	1	1	1	438
12	1	1	1	1	569
13	1	1	1	1	457
14	1	1	1	1	593
15	1	1	1	1	483
0	1	1	1	1	622
1	1	1	1	1	511
2	1	1	1	1	652
3	1	1	1	1	540
4	1	1	1	1	676
5	1	1	1	1	563
6	1	1	1	1	691
7	1	1	1	1	569
8	1	1	1	1	691
9	1	1	1	1	548
10	1	1	1	1	646
11	1	1	1	1	491
12	1	1	1	1	590
13	1	1	1	1	448
14	1	1	1	1	556
15	1	1	1	1	425
0	1	1	1	1	547
1	1	1	1	1	428
2	1	1	1	1	556
3	1	1	1	1	432
4	1	1	1	1	561
5	1	1	1	1	444
6	1	1	1	1	568
7	1	1	1	1	444
8	1	1	1	1	568
9	1	1	1	1	446
10	1	1	1	1	566
11	1	1	1	1	440
12	1	1	1	1	563
13	1	1	1	1	435
14	1	1	1	1	558
15	1	1	1	1	432
0	1	1	1	1	556
1	1	1	1	1	432
2	1	1	1	1	553
3	1	1	1	1	435
4	1	1	1	1	553
5	1	1	1	1	431
6	1	1	1	1	560
7	1	1	1	1	440
8	1	1	1	1	579
9	1	1	1	1	482
10	1	1	1	1	608
11	1	1	1	1	513
12	1	1	1	1	639
13	1	1	1	1	491
14	1	1	1	1	580
15	1	1	1	1	425
0	1	1	1	1	545
1	1	1	1	1	419
2	1	1	1	1	542
3	1	1	1	1	422
4	1	1	1	1	507
5	1	1	1	1	366
6	1	1	1	1	696
7	1	1	1	1	1021
8	1	1	1	1	1021
9	1	1	1	1	636
10	1	1	1	1	287
11	1	1	1	1	518
12	1	1	1	1	508
13	1	1	1	1	408
14	1	1	1	1	542
15	1	1	1	1	417
0	1	1	1	1	551
1	1	1	1	1	433
2	1	1	1	1	560
3	1	1	1	1	455
4	1	1	1	1	583
5	1	1	1	1	480
6	1	1	1	1	615
7	1	1	1	1	508
8	1	1	1	1	647
9	1	1	1	1	536
10	1	1	1	1	675
11	1	1	1	1	560
12	1	1	1	1	689
13	1	1	1	1	566
14	1	1	1	1	684
15	1	1	1	1	542
0	1	1	1	1	639
1	1	1	1	1	487
2	1	1	1	1	590
3	1	1	1	1	447
4	1	1	1	1	553
5	1	1	1	1	428
6	1	1	1	1	547
7	1	1	1	1	424
8	1	1	1	1	550
9	1	1	1	1	435
10	1	1	1	1	562
11	1	1	1	1	444
12	1	1	1	1	568
13	1	1	1	1	451
14	1	1	1	1	572
15	1	1	1	1	444
0	1	1	1	1	568
1	1	1	1	1	447
2	1	1	1	1	561
3	1	1	1	1	443
4	1	1	1	1	566
5	1	1	1	1	438
6	1	1	1	1	555
7	1	1	1	1	438
8	1	1	1	1	556
9	1	1	1	1	438
10	1	1	1	1	563
11	1	1	1	1	443
